sku,facility_code,on_hand,reserved,available,reorder_point,safety_stock,projected_stockout_days,status,bin_location
ZCCTY-LS-L-T0,FC-MEM,29,1,28,120,48,3,critical,MEM-46-D
ZCCTY-LS-L-T0,FC-CLT,48,8,40,120,48,5,low stock,CLT-29-B
ZCCTY-LS-L-T0,FC-SEA,7,1,6,120,48,0,critical,SEA-24-B
ZCCTY-LS-L-T0,FC-DFW,331,32,299,120,48,36,in stock,DFW-01-C
ZCCTY-LS-L-T0,FC-EWR,510,52,458,120,48,56,in stock,EWR-04-C
ZCCTY-LS-L-T0,FC-RNO,178,21,157,120,48,19,in stock,RNO-52-F
ZCCTY-LS-L-T0,FC-CMH,516,84,432,120,48,57,in stock,CMH-31-D
ZCCTY-SS-XL-B0,FC-MEM,67,3,64,120,48,7,low stock,MEM-38-E
ZCCTY-SS-XL-B0,FC-CLT,483,23,460,120,48,53,in stock,CLT-52-C
ZCCTY-SS-XL-B0,FC-SEA,473,30,443,120,48,52,in stock,SEA-30-A
ZCCTY-SS-XL-B0,FC-DFW,361,12,349,120,48,40,in stock,DFW-02-E
ZCCTY-SS-XL-B0,FC-EWR,1,1,0,120,48,0,critical,EWR-11-D
ZCCTY-SS-XL-B0,FC-RNO,187,26,161,120,48,20,in stock,RNO-18-C
ZCCTY-SS-XL-B0,FC-CMH,372,18,354,120,48,41,in stock,CMH-15-D
ZCCTY-SS-XL-CS,FC-MEM,85,4,81,80,32,14,in stock,MEM-14-A
ZCCTY-SS-XL-CS,FC-CLT,3,1,2,80,32,0,critical,CLT-11-D
ZCCTY-SS-XL-CS,FC-SEA,33,1,32,80,32,5,low stock,SEA-22-A
ZCCTY-SS-XL-CS,FC-DFW,156,2,154,80,32,26,in stock,DFW-26-F
ZCCTY-SS-XL-CS,FC-EWR,284,28,256,80,32,47,in stock,EWR-48-C
ZCCTY-SS-XL-CS,FC-RNO,158,13,145,80,32,26,in stock,RNO-02-C
ZCCTY-SS-XL-CS,FC-CMH,124,16,108,80,32,20,in stock,CMH-60-E
ZCCTY-LS-XL-RR,FC-MEM,356,49,307,80,32,59,in stock,MEM-37-B
ZCCTY-LS-XL-RR,FC-CLT,160,18,142,80,32,26,in stock,CLT-39-F
ZCCTY-LS-XL-RR,FC-SEA,14,1,13,80,32,2,critical,SEA-03-E
ZCCTY-LS-XL-RR,FC-DFW,27,3,24,80,32,4,low stock,DFW-22-D
ZCCTY-LS-XL-RR,FC-EWR,12,0,12,80,32,2,critical,EWR-08-D
ZCCTY-LS-XL-RR,FC-RNO,327,24,303,80,32,54,in stock,RNO-20-C
ZCCTY-LS-XL-RR,FC-CMH,384,57,327,80,32,64,in stock,CMH-33-B
ZCCTY-LS-XL-T0,FC-MEM,358,37,321,100,40,51,in stock,MEM-43-A
ZCCTY-LS-XL-T0,FC-CLT,332,45,287,100,40,47,in stock,CLT-28-F
ZCCTY-LS-XL-T0,FC-SEA,9,0,9,100,40,1,critical,SEA-13-D
ZCCTY-LS-XL-T0,FC-DFW,461,73,388,100,40,65,in stock,DFW-27-F
ZCCTY-LS-XL-T0,FC-EWR,192,27,165,100,40,27,in stock,EWR-44-E
ZCCTY-LS-XL-T0,FC-RNO,324,21,303,100,40,46,in stock,RNO-18-F
ZCCTY-LS-XL-T0,FC-CMH,151,10,141,100,40,21,in stock,CMH-19-D
ZCCSM-AS-S-B0,FC-MEM,196,13,183,100,40,28,in stock,MEM-41-B
ZCCSM-AS-S-B0,FC-CLT,490,29,461,100,40,70,in stock,CLT-28-F
ZCCSM-AS-S-B0,FC-SEA,196,0,196,100,40,28,in stock,SEA-53-C
ZCCSM-AS-S-B0,FC-DFW,148,17,131,100,40,21,in stock,DFW-60-A
ZCCSM-AS-S-B0,FC-EWR,84,13,71,100,40,12,low stock,EWR-53-B
ZCCSM-AS-S-B0,FC-RNO,80,8,72,100,40,11,low stock,RNO-12-A
ZCCSM-AS-S-B0,FC-CMH,103,9,94,100,40,14,in stock,CMH-37-A
ZCCSM-AS-S-CS,FC-MEM,212,6,206,120,48,23,in stock,MEM-27-F
ZCCSM-AS-S-CS,FC-CLT,130,14,116,120,48,14,in stock,CLT-33-F
ZCCSM-AS-S-CS,FC-SEA,254,42,212,120,48,28,in stock,SEA-13-F
ZCCSM-AS-S-CS,FC-DFW,352,14,338,120,48,39,in stock,DFW-27-D
ZCCSM-AS-S-CS,FC-EWR,529,23,506,120,48,58,in stock,EWR-57-D
ZCCSM-AS-S-CS,FC-RNO,311,22,289,120,48,34,in stock,RNO-41-C
ZCCSM-AS-S-CS,FC-CMH,467,54,413,120,48,51,in stock,CMH-21-A
ZCCSM-AS-S-RR,FC-MEM,167,4,163,40,16,55,in stock,MEM-47-D
ZCCSM-AS-S-RR,FC-CLT,53,1,52,40,16,17,in stock,CLT-09-A
ZCCSM-AS-S-RR,FC-SEA,84,6,78,40,16,28,in stock,SEA-25-B
ZCCSM-AS-S-RR,FC-DFW,158,6,152,40,16,52,in stock,DFW-27-D
ZCCSM-AS-S-RR,FC-EWR,140,13,127,40,16,46,in stock,EWR-40-D
ZCCSM-AS-S-RR,FC-RNO,6,1,5,40,16,2,critical,RNO-49-B
ZCCSM-AS-S-RR,FC-CMH,4,0,4,40,16,1,critical,CMH-37-E
ZCCSM-AS-S-T0,FC-MEM,95,6,89,80,32,15,in stock,MEM-52-F
ZCCSM-AS-S-T0,FC-CLT,321,36,285,80,32,53,in stock,CLT-45-D
ZCCSM-AS-S-T0,FC-SEA,272,10,262,80,32,45,in stock,SEA-09-C
ZCCSM-AS-S-T0,FC-DFW,399,1,398,80,32,66,in stock,DFW-03-C
ZCCSM-AS-S-T0,FC-EWR,362,19,343,80,32,60,in stock,EWR-42-F
ZCCSM-AS-S-T0,FC-RNO,95,15,80,80,32,15,in stock,RNO-52-E
ZCCSM-AS-S-T0,FC-CMH,60,5,55,80,32,10,low stock,CMH-03-C
ZCCSM-AS-M-B0,FC-MEM,39,6,33,40,16,13,low stock,MEM-17-C
ZCCSM-AS-M-B0,FC-CLT,2,1,1,40,16,0,critical,CLT-11-A
ZCCSM-AS-M-B0,FC-SEA,51,7,44,40,16,17,in stock,SEA-28-B
ZCCSM-AS-M-B0,FC-DFW,148,10,138,40,16,49,in stock,DFW-14-C
ZCCSM-AS-M-B0,FC-EWR,10,1,9,40,16,3,critical,EWR-31-A
ZCCSM-AS-M-B0,FC-RNO,155,13,142,40,16,51,in stock,RNO-53-A
ZCCSM-AS-M-B0,FC-CMH,163,10,153,40,16,54,in stock,CMH-03-C
ZCCSM-AS-M-CS,FC-MEM,426,62,364,120,48,47,in stock,MEM-45-E
ZCCSM-AS-M-CS,FC-CLT,45,2,43,120,48,5,low stock,CLT-25-F
ZCCSM-AS-M-CS,FC-SEA,96,5,91,120,48,10,low stock,SEA-08-F
ZCCSM-AS-M-CS,FC-DFW,450,3,447,120,48,50,in stock,DFW-29-E
ZCCSM-AS-M-CS,FC-EWR,492,63,429,120,48,54,in stock,EWR-20-C
ZCCSM-AS-M-CS,FC-RNO,413,16,397,120,48,45,in stock,RNO-36-F
ZCCSM-AS-M-CS,FC-CMH,532,33,499,120,48,59,in stock,CMH-45-C
ZCCSM-AS-M-RR,FC-MEM,22,2,20,60,24,5,low stock,MEM-60-A
ZCCSM-AS-M-RR,FC-CLT,119,10,109,60,24,29,in stock,CLT-06-E
ZCCSM-AS-M-RR,FC-SEA,268,2,266,60,24,67,in stock,SEA-18-B
ZCCSM-AS-M-RR,FC-DFW,201,5,196,60,24,50,in stock,DFW-52-D
ZCCSM-AS-M-RR,FC-EWR,17,1,16,60,24,4,low stock,EWR-58-E
ZCCSM-AS-M-RR,FC-RNO,51,5,46,60,24,12,low stock,RNO-25-E
ZCCSM-AS-M-RR,FC-CMH,85,12,73,60,24,21,in stock,CMH-46-D
ZCCSM-AS-M-T0,FC-MEM,139,0,139,100,40,19,in stock,MEM-17-E
ZCCSM-AS-M-T0,FC-CLT,50,5,45,100,40,7,low stock,CLT-53-B
ZCCSM-AS-M-T0,FC-SEA,362,28,334,100,40,51,in stock,SEA-24-B
ZCCSM-AS-M-T0,FC-DFW,11,0,11,100,40,1,critical,DFW-12-F
ZCCSM-AS-M-T0,FC-EWR,421,58,363,100,40,60,in stock,EWR-59-C
ZCCSM-AS-M-T0,FC-RNO,359,34,325,100,40,51,in stock,RNO-31-E
ZCCSM-AS-M-T0,FC-CMH,29,0,29,100,40,4,low stock,CMH-33-A
ZCCSM-AS-L-B0,FC-MEM,6,0,6,80,32,1,critical,MEM-03-E
ZCCSM-AS-L-B0,FC-CLT,185,1,184,80,32,30,in stock,CLT-28-C
ZCCSM-AS-L-B0,FC-SEA,335,55,280,80,32,55,in stock,SEA-59-D
ZCCSM-AS-L-B0,FC-DFW,46,7,39,80,32,7,low stock,DFW-50-D
ZCCSM-AS-L-B0,FC-EWR,78,13,65,80,32,13,low stock,EWR-42-B
ZCCSM-AS-L-B0,FC-RNO,8,1,7,80,32,1,critical,RNO-55-B
ZCCSM-AS-L-B0,FC-CMH,24,3,21,80,32,4,low stock,CMH-08-E
ZCCSM-AS-L-CS,FC-MEM,214,19,195,80,32,35,in stock,MEM-56-B
ZCCSM-AS-L-CS,FC-CLT,66,0,66,80,32,11,low stock,CLT-03-A
ZCCSM-AS-L-CS,FC-SEA,122,5,117,80,32,20,in stock,SEA-41-A
ZCCSM-AS-L-CS,FC-DFW,276,27,249,80,32,46,in stock,DFW-08-B
ZCCSM-AS-L-CS,FC-EWR,246,21,225,80,32,41,in stock,EWR-59-E
ZCCSM-AS-L-CS,FC-RNO,199,9,190,80,32,33,in stock,RNO-36-B
ZCCSM-AS-L-CS,FC-CMH,90,15,75,80,32,15,in stock,CMH-44-F
ZCCSM-AS-L-RR,FC-MEM,145,8,137,100,40,20,in stock,MEM-27-C
ZCCSM-AS-L-RR,FC-CLT,132,4,128,100,40,18,in stock,CLT-58-D
ZCCSM-AS-L-RR,FC-SEA,168,8,160,100,40,24,in stock,SEA-37-A
ZCCSM-AS-L-RR,FC-DFW,90,3,87,100,40,12,low stock,DFW-08-C
ZCCSM-AS-L-RR,FC-EWR,460,49,411,100,40,65,in stock,EWR-43-B
ZCCSM-AS-L-RR,FC-RNO,5,1,4,100,40,0,critical,RNO-50-F
ZCCSM-AS-L-RR,FC-CMH,485,69,416,100,40,69,in stock,CMH-16-F
ZCCSM-AS-L-T0,FC-MEM,14,1,13,40,16,4,low stock,MEM-51-F
ZCCSM-AS-L-T0,FC-CLT,92,4,88,40,16,30,in stock,CLT-35-C
ZCCSM-AS-L-T0,FC-SEA,11,0,11,40,16,3,critical,SEA-37-C
ZCCSM-AS-L-T0,FC-DFW,87,4,83,40,16,29,in stock,DFW-20-B
ZCCSM-AS-L-T0,FC-EWR,111,7,104,40,16,37,in stock,EWR-08-B
ZCCSM-AS-L-T0,FC-RNO,160,23,137,40,16,53,in stock,RNO-31-B
ZCCSM-AS-L-T0,FC-CMH,23,2,21,40,16,7,low stock,CMH-29-F
ZCCSM-AS-XL-B0,FC-MEM,487,73,414,100,40,69,in stock,MEM-38-D
ZCCSM-AS-XL-B0,FC-CLT,98,10,88,100,40,14,low stock,CLT-13-A
ZCCSM-AS-XL-B0,FC-SEA,273,23,250,100,40,39,in stock,SEA-10-A
ZCCSM-AS-XL-B0,FC-DFW,152,24,128,100,40,21,in stock,DFW-06-A
ZCCSM-AS-XL-B0,FC-EWR,349,44,305,100,40,49,in stock,EWR-09-E
ZCCSM-AS-XL-B0,FC-RNO,234,2,232,100,40,33,in stock,RNO-07-F
ZCCSM-AS-XL-B0,FC-CMH,309,29,280,100,40,44,in stock,CMH-12-A
ZCCSM-AS-XL-CS,FC-MEM,68,1,67,40,16,22,in stock,MEM-55-B
ZCCSM-AS-XL-CS,FC-CLT,69,6,63,40,16,23,in stock,CLT-36-C
ZCCSM-AS-XL-CS,FC-SEA,129,17,112,40,16,43,in stock,SEA-41-F
ZCCSM-AS-XL-CS,FC-DFW,57,9,48,40,16,19,in stock,DFW-22-D
ZCCSM-AS-XL-CS,FC-EWR,3,1,2,40,16,1,critical,EWR-53-A
ZCCSM-AS-XL-CS,FC-RNO,96,9,87,40,16,32,in stock,RNO-15-F
ZCCSM-AS-XL-CS,FC-CMH,118,19,99,40,16,39,in stock,CMH-05-F
ZCCSM-AS-XL-RR,FC-MEM,211,0,211,60,24,52,in stock,MEM-32-A
ZCCSM-AS-XL-RR,FC-CLT,4,1,3,60,24,1,critical,CLT-35-C
ZCCSM-AS-XL-RR,FC-SEA,208,8,200,60,24,52,in stock,SEA-03-C
ZCCSM-AS-XL-RR,FC-DFW,256,18,238,60,24,64,in stock,DFW-47-F
ZCCSM-AS-XL-RR,FC-EWR,194,1,193,60,24,48,in stock,EWR-23-F
ZCCSM-AS-XL-RR,FC-RNO,146,23,123,60,24,36,in stock,RNO-03-A
ZCCSM-AS-XL-RR,FC-CMH,274,37,237,60,24,68,in stock,CMH-51-D
ZCCSM-AS-XL-T0,FC-MEM,150,1,149,120,48,16,in stock,MEM-16-F
ZCCSM-AS-XL-T0,FC-CLT,389,35,354,120,48,43,in stock,CLT-10-A
ZCCSM-AS-XL-T0,FC-SEA,279,2,277,120,48,31,in stock,SEA-49-D
ZCCSM-AS-XL-T0,FC-DFW,170,11,159,120,48,18,in stock,DFW-09-C
ZCCSM-AS-XL-T0,FC-EWR,547,58,489,120,48,60,in stock,EWR-02-C
ZCCSM-AS-XL-T0,FC-RNO,316,21,295,120,48,35,in stock,RNO-25-B
ZCCSM-AS-XL-T0,FC-CMH,509,7,502,120,48,56,in stock,CMH-04-A
ZCCSW-AS-S-B0,FC-MEM,130,17,113,120,48,14,in stock,MEM-55-D
ZCCSW-AS-S-B0,FC-CLT,235,2,233,120,48,26,in stock,CLT-32-A
ZCCSW-AS-S-B0,FC-SEA,522,1,521,120,48,58,in stock,SEA-46-F
ZCCSW-AS-S-B0,FC-DFW,112,6,106,120,48,12,low stock,DFW-32-E
ZCCSW-AS-S-B0,FC-EWR,573,12,561,120,48,63,in stock,EWR-01-A
ZCCSW-AS-S-B0,FC-RNO,579,61,518,120,48,64,in stock,RNO-08-D
ZCCSW-AS-S-B0,FC-CMH,62,5,57,120,48,6,low stock,CMH-54-E
ZCCSW-AS-S-CS,FC-MEM,225,36,189,80,32,37,in stock,MEM-56-A
ZCCSW-AS-S-CS,FC-CLT,152,18,134,80,32,25,in stock,CLT-46-B
ZCCSW-AS-S-CS,FC-SEA,176,2,174,80,32,29,in stock,SEA-13-E
ZCCSW-AS-S-CS,FC-DFW,82,11,71,80,32,13,in stock,DFW-42-F
ZCCSW-AS-S-CS,FC-EWR,50,4,46,80,32,8,low stock,EWR-03-F
ZCCSW-AS-S-CS,FC-RNO,347,27,320,80,32,57,in stock,RNO-39-C
ZCCSW-AS-S-CS,FC-CMH,281,2,279,80,32,46,in stock,CMH-59-D
ZCCSW-AS-S-RR,FC-MEM,140,6,134,80,32,23,in stock,MEM-12-C
ZCCSW-AS-S-RR,FC-CLT,274,40,234,80,32,45,in stock,CLT-23-F
ZCCSW-AS-S-RR,FC-SEA,329,36,293,80,32,54,in stock,SEA-38-C
ZCCSW-AS-S-RR,FC-DFW,315,36,279,80,32,52,in stock,DFW-18-D
ZCCSW-AS-S-RR,FC-EWR,145,3,142,80,32,24,in stock,EWR-47-A
ZCCSW-AS-S-RR,FC-RNO,319,8,311,80,32,53,in stock,RNO-45-C
ZCCSW-AS-S-RR,FC-CMH,245,23,222,80,32,40,in stock,CMH-44-A
ZCCSW-AS-S-T0,FC-MEM,136,17,119,120,48,15,in stock,MEM-16-A
ZCCSW-AS-S-T0,FC-CLT,268,23,245,120,48,29,in stock,CLT-18-E
ZCCSW-AS-S-T0,FC-SEA,43,7,36,120,48,4,low stock,SEA-22-A
ZCCSW-AS-S-T0,FC-DFW,347,12,335,120,48,38,in stock,DFW-38-C
ZCCSW-AS-S-T0,FC-EWR,128,11,117,120,48,14,in stock,EWR-08-C
ZCCSW-AS-S-T0,FC-RNO,382,13,369,120,48,42,in stock,RNO-22-E
ZCCSW-AS-S-T0,FC-CMH,478,9,469,120,48,53,in stock,CMH-03-B
ZCCSW-AS-M-B0,FC-MEM,472,4,468,100,40,67,in stock,MEM-31-C
ZCCSW-AS-M-B0,FC-CLT,39,4,35,100,40,5,low stock,CLT-42-A
ZCCSW-AS-M-B0,FC-SEA,274,27,247,100,40,39,in stock,SEA-41-F
ZCCSW-AS-M-B0,FC-DFW,131,7,124,100,40,18,in stock,DFW-56-D
ZCCSW-AS-M-B0,FC-EWR,247,23,224,100,40,35,in stock,EWR-19-D
ZCCSW-AS-M-B0,FC-RNO,443,52,391,100,40,63,in stock,RNO-33-C
ZCCSW-AS-M-B0,FC-CMH,436,58,378,100,40,62,in stock,CMH-09-A
ZCCSW-AS-M-CS,FC-MEM,35,0,35,60,24,8,low stock,MEM-28-F
ZCCSW-AS-M-CS,FC-CLT,164,14,150,60,24,41,in stock,CLT-25-C
ZCCSW-AS-M-CS,FC-SEA,11,0,11,60,24,2,critical,SEA-27-C
ZCCSW-AS-M-CS,FC-DFW,251,28,223,60,24,62,in stock,DFW-04-B
ZCCSW-AS-M-CS,FC-EWR,222,27,195,60,24,55,in stock,EWR-37-F
ZCCSW-AS-M-CS,FC-RNO,160,11,149,60,24,40,in stock,RNO-13-E
ZCCSW-AS-M-CS,FC-CMH,201,8,193,60,24,50,in stock,CMH-13-D
ZCCSW-AS-M-RR,FC-MEM,366,21,345,100,40,52,in stock,MEM-53-E
ZCCSW-AS-M-RR,FC-CLT,210,18,192,100,40,30,in stock,CLT-55-B
ZCCSW-AS-M-RR,FC-SEA,272,23,249,100,40,38,in stock,SEA-26-A
ZCCSW-AS-M-RR,FC-DFW,206,16,190,100,40,29,in stock,DFW-38-D
ZCCSW-AS-M-RR,FC-EWR,459,4,455,100,40,65,in stock,EWR-60-B
ZCCSW-AS-M-RR,FC-RNO,39,5,34,100,40,5,low stock,RNO-45-E
ZCCSW-AS-M-RR,FC-CMH,447,9,438,100,40,63,in stock,CMH-16-A
ZCCSW-AS-M-T0,FC-MEM,280,40,240,120,48,31,in stock,MEM-32-A
ZCCSW-AS-M-T0,FC-CLT,572,33,539,120,48,63,in stock,CLT-11-C
ZCCSW-AS-M-T0,FC-SEA,399,65,334,120,48,44,in stock,SEA-18-D
ZCCSW-AS-M-T0,FC-DFW,292,41,251,120,48,32,in stock,DFW-11-F
ZCCSW-AS-M-T0,FC-EWR,190,21,169,120,48,21,in stock,EWR-60-B
ZCCSW-AS-M-T0,FC-RNO,418,65,353,120,48,46,in stock,RNO-40-B
ZCCSW-AS-M-T0,FC-CMH,212,8,204,120,48,23,in stock,CMH-57-D
ZCCSW-AS-L-B0,FC-MEM,229,6,223,120,48,25,in stock,MEM-04-E
ZCCSW-AS-L-B0,FC-CLT,458,8,450,120,48,50,in stock,CLT-29-E
ZCCSW-AS-L-B0,FC-SEA,125,4,121,120,48,13,in stock,SEA-30-D
ZCCSW-AS-L-B0,FC-DFW,590,18,572,120,48,65,in stock,DFW-06-D
ZCCSW-AS-L-B0,FC-EWR,166,8,158,120,48,18,in stock,EWR-57-C
ZCCSW-AS-L-B0,FC-RNO,170,7,163,120,48,18,in stock,RNO-18-B
ZCCSW-AS-L-B0,FC-CMH,477,78,399,120,48,53,in stock,CMH-47-E
ZCCSW-AS-L-CS,FC-MEM,418,40,378,100,40,59,in stock,MEM-46-E
ZCCSW-AS-L-CS,FC-CLT,231,26,205,100,40,33,in stock,CLT-10-A
ZCCSW-AS-L-CS,FC-SEA,243,35,208,100,40,34,in stock,SEA-38-C
ZCCSW-AS-L-CS,FC-DFW,357,26,331,100,40,51,in stock,DFW-18-F
ZCCSW-AS-L-CS,FC-EWR,48,8,40,100,40,6,low stock,EWR-25-A
ZCCSW-AS-L-CS,FC-RNO,193,21,172,100,40,27,in stock,RNO-34-E
ZCCSW-AS-L-CS,FC-CMH,295,19,276,100,40,42,in stock,CMH-47-E
ZCCSW-AS-L-RR,FC-MEM,256,0,256,60,24,64,in stock,MEM-60-D
ZCCSW-AS-L-RR,FC-CLT,256,4,252,60,24,64,in stock,CLT-14-C
ZCCSW-AS-L-RR,FC-SEA,139,18,121,60,24,34,in stock,SEA-51-B
ZCCSW-AS-L-RR,FC-DFW,199,25,174,60,24,49,in stock,DFW-15-D
ZCCSW-AS-L-RR,FC-EWR,176,22,154,60,24,44,in stock,EWR-58-E
ZCCSW-AS-L-RR,FC-RNO,72,6,66,60,24,18,in stock,RNO-20-A
ZCCSW-AS-L-RR,FC-CMH,224,22,202,60,24,56,in stock,CMH-37-D
ZCCSW-AS-L-T0,FC-MEM,303,9,294,120,48,33,in stock,MEM-25-F
ZCCSW-AS-L-T0,FC-CLT,466,64,402,120,48,51,in stock,CLT-36-F
ZCCSW-AS-L-T0,FC-SEA,27,3,24,120,48,3,critical,SEA-43-C
ZCCSW-AS-L-T0,FC-DFW,15,0,15,120,48,1,critical,DFW-50-A
ZCCSW-AS-L-T0,FC-EWR,10,0,10,120,48,1,critical,EWR-58-C
ZCCSW-AS-L-T0,FC-RNO,142,14,128,120,48,15,in stock,RNO-21-A
ZCCSW-AS-L-T0,FC-CMH,581,19,562,120,48,64,in stock,CMH-39-B
ZCCSW-AS-XL-B0,FC-MEM,18,1,17,100,40,2,critical,MEM-58-C
ZCCSW-AS-XL-B0,FC-CLT,91,0,91,100,40,13,low stock,CLT-20-A
ZCCSW-AS-XL-B0,FC-SEA,486,36,450,100,40,69,in stock,SEA-19-C
ZCCSW-AS-XL-B0,FC-DFW,371,24,347,100,40,53,in stock,DFW-02-D
ZCCSW-AS-XL-B0,FC-EWR,140,18,122,100,40,20,in stock,EWR-25-C
ZCCSW-AS-XL-B0,FC-RNO,493,65,428,100,40,70,in stock,RNO-50-B
ZCCSW-AS-XL-B0,FC-CMH,55,5,50,100,40,7,low stock,CMH-16-F
ZCCSW-AS-XL-CS,FC-MEM,237,6,231,60,24,59,in stock,MEM-18-C
ZCCSW-AS-XL-CS,FC-CLT,61,2,59,60,24,15,in stock,CLT-22-C
ZCCSW-AS-XL-CS,FC-SEA,220,11,209,60,24,55,in stock,SEA-06-A
ZCCSW-AS-XL-CS,FC-DFW,253,18,235,60,24,63,in stock,DFW-01-C
ZCCSW-AS-XL-CS,FC-EWR,145,17,128,60,24,36,in stock,EWR-38-B
ZCCSW-AS-XL-CS,FC-RNO,132,5,127,60,24,33,in stock,RNO-44-A
ZCCSW-AS-XL-CS,FC-CMH,196,31,165,60,24,49,in stock,CMH-39-F
ZCCSW-AS-XL-RR,FC-MEM,11,0,11,60,24,2,critical,MEM-09-C
ZCCSW-AS-XL-RR,FC-CLT,33,3,30,60,24,8,low stock,CLT-55-E
ZCCSW-AS-XL-RR,FC-SEA,223,36,187,60,24,55,in stock,SEA-44-C
ZCCSW-AS-XL-RR,FC-DFW,252,16,236,60,24,63,in stock,DFW-04-B
ZCCSW-AS-XL-RR,FC-EWR,181,3,178,60,24,45,in stock,EWR-36-F
ZCCSW-AS-XL-RR,FC-RNO,201,16,185,60,24,50,in stock,RNO-06-F
ZCCSW-AS-XL-RR,FC-CMH,192,23,169,60,24,48,in stock,CMH-39-D
ZCCSW-AS-XL-T0,FC-MEM,46,3,43,40,16,15,in stock,MEM-03-D
ZCCSW-AS-XL-T0,FC-CLT,199,5,194,40,16,66,in stock,CLT-39-D
ZCCSW-AS-XL-T0,FC-SEA,63,0,63,40,16,21,in stock,SEA-02-F
ZCCSW-AS-XL-T0,FC-DFW,145,10,135,40,16,48,in stock,DFW-39-E
ZCCSW-AS-XL-T0,FC-EWR,125,17,108,40,16,41,in stock,EWR-20-F
ZCCSW-AS-XL-T0,FC-RNO,61,9,52,40,16,20,in stock,RNO-23-D
ZCCSW-AS-XL-T0,FC-CMH,24,4,20,40,16,8,low stock,CMH-07-B
ZCCSY-AS-S-B0,FC-MEM,28,1,27,40,16,9,low stock,MEM-36-A
ZCCSY-AS-S-B0,FC-CLT,197,25,172,40,16,65,in stock,CLT-58-B
ZCCSY-AS-S-B0,FC-SEA,143,20,123,40,16,47,in stock,SEA-40-E
ZCCSY-AS-S-B0,FC-DFW,109,1,108,40,16,36,in stock,DFW-46-F
ZCCSY-AS-S-B0,FC-EWR,69,4,65,40,16,23,in stock,EWR-58-E
ZCCSY-AS-S-B0,FC-RNO,61,10,51,40,16,20,in stock,RNO-12-C
ZCCSY-AS-S-B0,FC-CMH,56,5,51,40,16,18,in stock,CMH-49-D
ZCCSY-AS-S-CS,FC-MEM,347,45,302,80,32,57,in stock,MEM-44-E
ZCCSY-AS-S-CS,FC-CLT,5,1,4,80,32,0,critical,CLT-04-D
ZCCSY-AS-S-CS,FC-SEA,196,17,179,80,32,32,in stock,SEA-52-A
ZCCSY-AS-S-CS,FC-DFW,200,11,189,80,32,33,in stock,DFW-32-A
ZCCSY-AS-S-CS,FC-EWR,323,10,313,80,32,53,in stock,EWR-59-C
ZCCSY-AS-S-CS,FC-RNO,167,19,148,80,32,27,in stock,RNO-53-E
ZCCSY-AS-S-CS,FC-CMH,281,40,241,80,32,46,in stock,CMH-41-E
ZCCSY-AS-S-RR,FC-MEM,49,3,46,40,16,16,in stock,MEM-42-D
ZCCSY-AS-S-RR,FC-CLT,162,1,161,40,16,54,in stock,CLT-24-D
ZCCSY-AS-S-RR,FC-SEA,123,8,115,40,16,41,in stock,SEA-02-E
ZCCSY-AS-S-RR,FC-DFW,29,0,29,40,16,9,low stock,DFW-32-B
ZCCSY-AS-S-RR,FC-EWR,84,9,75,40,16,28,in stock,EWR-53-B
ZCCSY-AS-S-RR,FC-RNO,71,1,70,40,16,23,in stock,RNO-14-A
ZCCSY-AS-S-RR,FC-CMH,50,0,50,40,16,16,in stock,CMH-55-F
ZCCSY-AS-S-T0,FC-MEM,234,31,203,100,40,33,in stock,MEM-56-A
ZCCSY-AS-S-T0,FC-CLT,439,53,386,100,40,62,in stock,CLT-36-B
ZCCSY-AS-S-T0,FC-SEA,95,11,84,100,40,13,low stock,SEA-01-E
ZCCSY-AS-S-T0,FC-DFW,207,16,191,100,40,29,in stock,DFW-44-B
ZCCSY-AS-S-T0,FC-EWR,113,9,104,100,40,16,in stock,EWR-02-C
ZCCSY-AS-S-T0,FC-RNO,371,28,343,100,40,53,in stock,RNO-44-F
ZCCSY-AS-S-T0,FC-CMH,419,21,398,100,40,59,in stock,CMH-35-F
ZCCSY-AS-M-B0,FC-MEM,187,5,182,80,32,31,in stock,MEM-11-A
ZCCSY-AS-M-B0,FC-CLT,310,43,267,80,32,51,in stock,CLT-50-D
ZCCSY-AS-M-B0,FC-SEA,297,11,286,80,32,49,in stock,SEA-31-A
ZCCSY-AS-M-B0,FC-DFW,78,7,71,80,32,13,low stock,DFW-45-F
ZCCSY-AS-M-B0,FC-EWR,221,16,205,80,32,36,in stock,EWR-28-C
ZCCSY-AS-M-B0,FC-RNO,39,4,35,80,32,6,low stock,RNO-11-C
ZCCSY-AS-M-B0,FC-CMH,399,7,392,80,32,66,in stock,CMH-34-A
ZCCSY-AS-M-CS,FC-MEM,139,5,134,40,16,46,in stock,MEM-06-E
ZCCSY-AS-M-CS,FC-CLT,65,5,60,40,16,21,in stock,CLT-52-C
ZCCSY-AS-M-CS,FC-SEA,149,0,149,40,16,49,in stock,SEA-47-E
ZCCSY-AS-M-CS,FC-DFW,2,0,2,40,16,0,critical,DFW-51-F
ZCCSY-AS-M-CS,FC-EWR,81,3,78,40,16,27,in stock,EWR-12-F
ZCCSY-AS-M-CS,FC-RNO,147,10,137,40,16,49,in stock,RNO-01-C
ZCCSY-AS-M-CS,FC-CMH,107,9,98,40,16,35,in stock,CMH-10-C
ZCCSY-AS-M-RR,FC-MEM,489,22,467,100,40,69,in stock,MEM-01-A
